,Div,Date,Time,HomeTeam,AwayTeam,GoalsFor_H,GoalsFor_A,GoalsForHT_H,GoalsForHT_A,FTR,HTR,ShotsTaken_H,ShotsTaken_A,TShotsTaken_H,TShotsTaken_A,HomeOdds,DrawOdds,AwayOdds,Points_H,Points_A,T_GamesPlayed_H,T_GamesPlayed_A,T_GoalsFor_H,T_GoalsAg_H,T_GoalsFor_A,T_GoalsAg_A,T_ShotsTaken_H,T_ShotsFaced_H,T_ShotsTaken_A,T_ShotsFaced_A,T_TShotsTaken_H,T_TShotsFaced_H,T_TShotsTaken_A,T_TShotsFaced_A,T_Points_H,T_Points_A,T_TablePosition_H,T_TablePosition_A,T_GoalsForHT_H,T_GoalsAgHT_H,T_GoalsForHT_A,T_GoalsAgHT_A,T_Variance_H,T_Variance_A,L3M_Points_H,L3M_Points_A,T_Conversion_H,T_Accuracy_H,T_Conversion_A,T_Accuracy_A
181,SC0,2018-04-04,,Celtic,Dundee,0.0,0.0,0.0,0.0,D,D,1.0,0.05,0.35,0.05,0.0605,0.3875,0.9,0.3333333333333333,0.3333333333333333,30,30,0.19666666666666668,0.06000000000000001,0.10333333333333336,0.15,0.8316666666666666,0.32666666666666655,0.49166666666666675,0.5516666666666665,0.34833333333333344,0.12999999999999998,0.19999999999999998,0.2633333333333333,0.7555555555555554,0.3222222222222222,1.0,9.0,0.09333333333333335,0.016666666666666666,0.04,0.06000000000000002,0.16978042675449476,0.1850314281189546,0.4444444444444444,0.0,0.5645933014354065,0.4188376753507016,0.5166666666666668,0.40677966101694907
182,SC0,2018-04-05,,Partick,Ross County,0.1,0.1,0.1,0.1,D,D,0.7,0.55,0.2,0.15,0.12150000000000001,0.1645,0.16599999999999998,0.3333333333333333,0.3333333333333333,30,31,0.08666666666666668,0.18000000000000005,0.11290322580645162,0.17096774193548392,0.35166666666666657,0.5916666666666666,0.435483870967742,0.5645161290322582,0.14333333333333326,0.25499999999999995,0.19193548387096765,0.24838709677419352,0.26666666666666666,0.26881720430107525,12.0,11.0,0.05333333333333335,0.07666666666666667,0.05161290322580645,0.07096774193548389,0.17155410573071497,0.16239688602362676,0.0,0.4444444444444444,0.6046511627906981,0.40758293838862547,0.5882352941176474,0.4407407407407405
183,SC0,2018-04-14,,Hamilton,Kilmarnock,0.1,0.2,0.0,0.0,A,D,0.25,0.6,0.15,0.3,0.246,0.185,0.0955,0.0,1.0,30,29,0.13,0.18666666666666665,0.12758620689655178,0.1241379310344828,0.38500000000000006,0.5833333333333334,0.5120689655172415,0.5137931034482759,0.17166666666666672,0.23500000000000004,0.22413793103448276,0.20344827586206904,0.3,0.4942528735632184,10.0,6.0,0.053333333333333344,0.0966666666666667,0.04827586206896552,0.07586206896551727,0.18608119674992107,0.2495371255374776,0.1111111111111111,1.0,0.757281553398058,0.44588744588744594,0.5692307692307695,0.43771043771043766
184,SC0,2018-04-21,,Dundee,St Johnstone,0.2,0.1,0.1,0.0,H,H,0.4,0.4,0.2,0.15,0.12350000000000001,0.16399999999999998,0.16999999999999998,1.0,0.0,31,29,0.10000000000000003,0.14516129032258066,0.09655172413793105,0.14827586206896554,0.47741935483870973,0.5661290322580644,0.38965517241379305,0.5551724137931034,0.19516129032258062,0.26612903225806445,0.15172413793103454,0.24310344827586208,0.3225806451612903,0.3908045977011495,9.0,8.0,0.03870967741935484,0.058064516129032274,0.03793103448275863,0.06896551724137932,0.19459691627221792,0.21057452038140495,0.1111111111111111,0.4444444444444444,0.5123966942148763,0.40878378378378366,0.6363636363636362,0.38938053097345154
185,SC0,2018-04-21,,Hibernian,Celtic,0.2,0.1,0.1,0.0,H,H,0.65,0.65,0.25,0.2,0.358,0.2165,0.0795,1.0,0.0,31,31,0.14838709677419357,0.10967741935483874,0.1903225806451613,0.05806451612903227,0.55,0.4887096774193548,0.8370967741935482,0.3177419354838709,0.2370967741935484,0.18387096774193545,0.3483870967741936,0.12741935483870964,0.5913978494623655,0.7419354838709676,4.0,1.0,0.06774193548387099,0.04838709677419356,0.09032258064516131,0.016129032258064516,0.209886326693046,0.1798378826937084,0.7777777777777777,0.5555555555555555,0.6258503401360545,0.4310850439882698,0.5462962962962963,0.416184971098266
186,SC0,2018-04-21,,Kilmarnock,Aberdeen,0.0,0.2,0.0,0.1,A,A,0.45,0.5,0.05,0.25,0.16,0.1635,0.13,0.0,1.0,30,31,0.13000000000000006,0.12333333333333336,0.16129032258064516,0.10967741935483874,0.515,0.505,0.5709677419354839,0.45967741935483875,0.22666666666666666,0.20166666666666674,0.2419354838709678,0.19677419354838707,0.5111111111111112,0.6559139784946237,5.0,2.0,0.04666666666666666,0.07333333333333335,0.08064516129032259,0.04838709677419356,0.24501202448355755,0.14194668661820864,1.0,1.0,0.5735294117647062,0.4401294498381877,0.6666666666666665,0.42372881355932207
187,SC0,2018-04-21,,Partick,Hamilton,0.2,0.1,0.0,0.1,H,A,0.55,0.4,0.25,0.15,0.1,0.188,0.2165,1.0,0.0,31,31,0.0870967741935484,0.17741935483870971,0.12903225806451613,0.1870967741935484,0.3629032258064515,0.5903225806451612,0.38064516129032266,0.5838709677419355,0.1451612903225806,0.25161290322580643,0.17096774193548392,0.23709677419354844,0.2688172043010753,0.2903225806451613,12.0,10.0,0.05483870967741938,0.0774193548387097,0.05161290322580646,0.09354838709677424,0.17402611220879713,0.1837490321425003,0.1111111111111111,0.0,0.6000000000000003,0.39999999999999997,0.7547169811320752,0.4491525423728814
188,SC0,2018-04-21,,Ross County,Motherwell,0.0,0.0,0.0,0.0,D,D,0.4,0.4,0.1,0.1,0.13899999999999998,0.16999999999999998,0.14250000000000002,0.3333333333333333,0.3333333333333333,32,30,0.11250000000000002,0.16875000000000004,0.11333333333333337,0.13666666666666671,0.4390625000000001,0.5687500000000001,0.46166666666666667,0.5433333333333334,0.19062499999999993,0.24687499999999998,0.1833333333333333,0.20333333333333334,0.2708333333333333,0.3777777777777779,12.0,7.0,0.053125000000000006,0.07187500000000002,0.04333333333333333,0.06666666666666667,0.16507780541511533,0.20653044975927565,0.2222222222222222,0.2222222222222222,0.5901639344262298,0.4341637010676154,0.6181818181818185,0.39711191335740065
189,SC0,2018-04-22,,Rangers,Hearts,0.2,0.1,0.0,0.0,H,D,1.0,0.3,0.45,0.15,0.0755,0.225,0.40149999999999997,1.0,0.0,30,31,0.19666666666666668,0.11666666666666668,0.10645161290322581,0.0903225806451613,0.6583333333333332,0.42166666666666675,0.47741935483870973,0.5209677419354839,0.2500000000000001,0.16166666666666665,0.1806451612903226,0.20322580645161287,0.6222222222222222,0.4623655913978496,4.0,6.0,0.10333333333333335,0.043333333333333335,0.048387096774193554,0.05161290322580645,0.20489329979359014,0.21122754722508183,0.1111111111111111,0.7777777777777777,0.7866666666666664,0.3797468354430382,0.5892857142857143,0.3783783783783784
190,SC0,2018-04-27,,Aberdeen,Hearts,0.2,0.0,0.2,0.0,H,H,0.7,0.25,0.35,0.05,0.0795,0.2,0.40549999999999997,1.0,0.0,32,32,0.1625,0.10625000000000002,0.10625000000000001,0.09375000000000001,0.5687500000000001,0.45937500000000003,0.4718750000000001,0.5359375000000001,0.24218750000000006,0.19218749999999998,0.17968750000000003,0.21093749999999997,0.6666666666666667,0.4479166666666668,2.0,6.0,0.08125000000000002,0.046875000000000014,0.04687500000000001,0.05,0.14344704509997203,0.20649090646360854,1.0,0.6666666666666666,0.6709677419354837,0.42582417582417587,0.5913043478260869,0.38079470198675497
191,SC0,2018-04-28,,Hamilton,Ross County,0.2,0.0,0.0,0.0,H,D,0.5,0.55,0.25,0.15,0.145,0.1675,0.135,1.0,0.0,32,33,0.128125,0.1875,0.10909090909090911,0.16363636363636366,0.3812500000000001,0.5828125000000001,0.437878787878788,0.5636363636363637,0.17031250000000006,0.23750000000000004,0.1878787878787878,0.2424242424242424,0.28125,0.2727272727272727,12.0,11.0,0.05312500000000001,0.09062500000000004,0.05151515151515152,0.06969696969696972,0.18190343557470026,0.1676590596885549,0.0,0.2222222222222222,0.7522935779816511,0.4467213114754099,0.580645161290323,0.4290657439446364
192,SC0,2018-04-28,,Hibernian,Kilmarnock,0.5,0.3,0.1,0.1,H,D,0.75,0.25,0.45,0.25,0.09,0.1965,0.2625,1.0,0.0,32,31,0.15000000000000002,0.10937500000000003,0.12580645161290327,0.12580645161290327,0.553125,0.49374999999999997,0.5129032258064516,0.5048387096774194,0.23750000000000002,0.18437499999999998,0.22096774193548385,0.20322580645161298,0.6041666666666666,0.4946236559139785,4.0,5.0,0.06875000000000002,0.046875000000000014,0.04516129032258064,0.0741935483870968,0.21571349444653778,0.24323609330778592,0.7777777777777777,0.6666666666666666,0.6315789473684211,0.42937853107344637,0.5693430656934308,0.43081761006289304
193,SC0,2018-04-28,,Motherwell,Dundee,0.2,0.1,0.1,0.1,H,D,0.5,0.65,0.25,0.3,0.1125,0.186,0.175,1.0,0.0,31,32,0.10967741935483875,0.13225806451612906,0.10312500000000004,0.14375,0.4596774193548387,0.5387096774193549,0.4750000000000001,0.5609374999999999,0.18064516129032254,0.2,0.19531249999999997,0.26249999999999996,0.3763440860215055,0.34375,7.0,9.0,0.04193548387096774,0.06451612903225806,0.040625,0.056250000000000015,0.20794105449086747,0.19407461116475697,0.3333333333333333,0.4444444444444444,0.6071428571428575,0.3929824561403508,0.5280000000000002,0.41118421052631565
194,SC0,2018-04-28,,St Johnstone,Partick,0.1,0.1,0.1,0.0,D,H,0.4,0.5,0.3,0.15,0.12250000000000001,0.1675,0.16499999999999998,0.3333333333333333,0.3333333333333333,30,32,0.09666666666666668,0.15000000000000002,0.09062500000000002,0.17500000000000002,0.38999999999999996,0.55,0.3687499999999999,0.5843749999999999,0.15166666666666673,0.2416666666666667,0.14843749999999994,0.24843749999999998,0.3777777777777779,0.2916666666666667,8.0,11.0,0.03666666666666667,0.07000000000000002,0.05312500000000002,0.07812500000000001,0.20948480812980702,0.1724843568889253,0.3333333333333333,0.4444444444444444,0.6373626373626372,0.38888888888888906,0.610526315789474,0.40254237288135586
195,SC0,2018-04-29,,Celtic,Rangers,0.5,0.0,0.3,0.0,H,H,1.0,0.4,0.65,0.1,0.08,0.217,0.32799999999999996,1.0,0.0,32,31,0.1875,0.06250000000000001,0.19677419354838713,0.11612903225806454,0.8312499999999998,0.32812499999999994,0.6693548387096773,0.41774193548387106,0.34375000000000006,0.13124999999999998,0.2564516129032259,0.16129032258064516,0.7187499999999999,0.6344086021505376,1.0,4.0,0.08750000000000002,0.01875,0.10000000000000002,0.041935483870967745,0.1866040643221795,0.2002081947311497,0.4444444444444444,0.4444444444444444,0.5454545454545454,0.4135338345864663,0.7672955974842767,0.3831325301204821
196,SC0,2018-05-05,,Aberdeen,Hibernian,0.0,0.0,0.0,0.0,D,D,0.35,0.4,0.05,0.15,0.11499999999999999,0.1705,0.17250000000000001,0.3333333333333333,0.3333333333333333,33,33,0.16363636363636364,0.10303030303030306,0.16060606060606064,0.11515151515151517,0.5727272727272728,0.45303030303030306,0.5590909090909091,0.4863636363636363,0.2454545454545455,0.18787878787878787,0.24393939393939396,0.18636363636363634,0.6767676767676768,0.6161616161616161,2.0,3.0,0.08484848484848487,0.04545454545454547,0.06969696969696972,0.0484848484848485,0.14127588568477933,0.21219246264504674,1.0,1.0,0.6666666666666665,0.42857142857142866,0.658385093167702,0.4363143631436315
197,SC0,2018-05-05,,Dundee,Hamilton,0.1,0.0,0.1,0.0,H,H,0.45,0.4,0.15,0.1,0.1,0.181,0.2165,1.0,0.0,33,33,0.10303030303030307,0.14545454545454545,0.1303030303030303,0.18181818181818182,0.4803030303030304,0.559090909090909,0.38484848484848494,0.5818181818181819,0.19848484848484846,0.2621212121212121,0.17272727272727278,0.2348484848484849,0.3333333333333333,0.30303030303030304,9.0,10.0,0.04242424242424243,0.05757575757575759,0.05151515151515153,0.08787878787878792,0.19286565645974527,0.18301274367166226,0.4444444444444444,0.3333333333333333,0.5190839694656492,0.41324921135646675,0.7543859649122805,0.4488188976377953
198,SC0,2018-05-05,,Motherwell,St Johnstone,0.1,0.5,0.0,0.3,A,A,0.65,0.7,0.15,0.4,0.11599999999999999,0.1695,0.18,0.0,1.0,32,31,0.11250000000000004,0.13125000000000003,0.09677419354838711,0.14838709677419357,0.4609375,0.5421875,0.3903225806451613,0.5483870967741935,0.18281249999999996,0.203125,0.15645161290322585,0.23870967741935487,0.3958333333333334,0.3763440860215055,7.0,9.0,0.04375,0.065625,0.03870967741935485,0.06774193548387099,0.2062609935973832,0.2107973024439684,0.5555555555555555,0.1111111111111111,0.6153846153846158,0.39661016949152533,0.6185567010309277,0.40082644628099184
199,SC0,2018-05-05,,Rangers,Kilmarnock,0.1,0.0,0.0,0.0,H,D,0.5,0.3,0.05,0.15,0.074,0.25,0.4,1.0,0.0,32,32,0.19062500000000002,0.12812500000000002,0.13125000000000006,0.13750000000000004,0.6609374999999998,0.4359375000000001,0.5046875,0.5125,0.2515625000000001,0.1765625,0.221875,0.21093750000000008,0.6145833333333334,0.4791666666666667,4.0,5.0,0.09687500000000002,0.05,0.046875,0.07500000000000002,0.19621162209977924,0.23874494804808427,0.4444444444444444,0.3333333333333333,0.7577639751552794,0.3806146572104021,0.5915492957746482,0.43962848297213625
200,SC0,2018-05-13,,Celtic,Aberdeen,0.0,0.1,0.0,0.0,A,D,0.95,0.25,0.3,0.05,0.075,0.2375,0.4,0.0,1.0,33,34,0.19696969696969696,0.06060606060606062,0.15882352941176472,0.10000000000000002,0.8363636363636362,0.33030303030303027,0.5661764705882354,0.4514705882352942,0.3530303030303031,0.13030303030303028,0.23970588235294124,0.18676470588235294,0.7272727272727272,0.6666666666666667,1.0,2.0,0.09393939393939396,0.01818181818181818,0.08235294117647061,0.04411764705882354,0.1831408463283951,0.14469463599161184,0.4444444444444444,0.7777777777777778,0.55793991416309,0.4221014492753625,0.6625766871165644,0.4233766233766234
201,SC0,2018-05-13,,Hibernian,Rangers,0.5,0.5,0.3,0.3,D,D,0.7,0.6,0.4,0.45,0.1375,0.193,0.13,0.3333333333333333,0.3333333333333333,34,33,0.1558823529411765,0.11176470588235296,0.1878787878787879,0.12424242424242427,0.5544117647058823,0.48235294117647054,0.6560606060606059,0.43181818181818193,0.24117647058823533,0.18235294117647058,0.24545454545454556,0.17575757575757578,0.6078431372549019,0.6262626262626263,4.0,3.0,0.06764705882352944,0.04705882352941178,0.09393939393939396,0.048484848484848485,0.21352543127657725,0.19189017160532562,0.7777777777777778,0.6666666666666666,0.6463414634146342,0.4350132625994696,0.7654320987654318,0.3741339491916862
202,SC0,2018-05-13,,Kilmarnock,Hearts,0.1,0.0,0.1,0.0,H,H,0.95,0.4,0.5,0.1,0.096,0.1875,0.22799999999999998,1.0,0.0,33,33,0.12727272727272734,0.13636363636363638,0.10303030303030304,0.09696969696969698,0.4984848484848485,0.5121212121212121,0.46515151515151526,0.540909090909091,0.2196969696969697,0.20606060606060614,0.17575757575757578,0.21515151515151512,0.46464646464646464,0.4343434343434345,5.0,6.0,0.045454545454545456,0.07272727272727275,0.04545454545454546,0.05454545454545455,0.2331346088885305,0.20240932700709352,0.0,0.3333333333333333,0.5793103448275865,0.4407294832826748,0.5862068965517241,0.37785016286644946
203,SC0,2018-06-02,,Motherwell,St Johnstone,0.2,0.0,0.0,0.0,H,D,1.0,0.55,0.25,0.2,0.11000000000000001,0.16999999999999998,0.186,1.0,0.0,33,32,0.11212121212121216,0.14242424242424245,0.10937500000000001,0.146875,0.4666666666666667,0.546969696969697,0.39999999999999997,0.5515625,0.1818181818181818,0.2090909090909091,0.16406250000000006,0.23593750000000005,0.3838383838383839,0.3958333333333334,7.0,8.0,0.04242424242424242,0.07272727272727272,0.04687500000000001,0.06562500000000002,0.20803502370808108,0.21248501134416983,0.4444444444444444,0.4444444444444444,0.616666666666667,0.3896103896103896,0.6666666666666665,0.41015625000000017
204,SC0,2018-06-02,,Partick,Rangers,0.0,0.2,0.0,0.1,A,A,0.3,0.35,0.1,0.15,0.316,0.20099999999999998,0.09,0.0,1.0,33,34,0.09090909090909094,0.17272727272727273,0.19705882352941176,0.13529411764705884,0.37272727272727263,0.5787878787878786,0.6544117647058822,0.4397058823529413,0.14848484848484844,0.25,0.25147058823529417,0.1823529411764706,0.292929292929293,0.6176470588235294,11.0,3.0,0.051515151515151535,0.07878787878787881,0.1,0.05588235294117647,0.17483853188831575,0.19437518204579993,0.5555555555555555,0.4444444444444444,0.612244897959184,0.3983739837398374,0.7836257309941519,0.38426966292134845
205,SC0,2018-06-05,,Hearts,Celtic,0.1,0.3,0.1,0.1,A,D,0.3,0.9,0.2,0.4,0.675,0.2625,0.0725,0.0,1.0,34,34,0.1,0.09705882352941178,0.19117647058823528,0.06176470588235296,0.4632352941176472,0.5529411764705883,0.839705882352941,0.3279411764705882,0.1735294117647059,0.22352941176470584,0.3514705882352942,0.1279411764705882,0.4215686274509805,0.7058823529411764,6.0,1.0,0.04411764705882354,0.05588235294117647,0.0911764705882353,0.01764705882352941,0.19987575391948242,0.19005229961368086,0.0,0.3333333333333333,0.5762711864406779,0.37460317460317455,0.5439330543933053,0.41856392294220685
206,SC0,2018-07-03,,Kilmarnock,St Johnstone,0.2,0.0,0.1,0.0,H,H,1.0,0.3,0.25,0.05,0.10400000000000001,0.1705,0.21150000000000002,1.0,0.0,34,33,0.12647058823529417,0.13235294117647062,0.10606060606060608,0.1484848484848485,0.5117647058823529,0.5088235294117647,0.40454545454545454,0.5651515151515151,0.22794117647058823,0.2029411764705883,0.16515151515151522,0.23636363636363641,0.48039215686274517,0.3838383838383839,5.0,8.0,0.047058823529411764,0.07058823529411767,0.04545454545454546,0.06363636363636366,0.22969735103970065,0.21065504676603025,0.3333333333333333,0.4444444444444444,0.5548387096774196,0.44540229885057475,0.6422018348623851,0.408239700374532
207,SC0,2018-07-04,,Hearts,Aberdeen,0.2,0.0,0.2,0.0,H,H,0.55,0.5,0.3,0.15,0.213,0.1695,0.11100000000000002,1.0,0.0,35,35,0.10000000000000002,0.10285714285714287,0.15714285714285714,0.09714285714285717,0.4585714285714287,0.5628571428571428,0.5571428571428573,0.46571428571428575,0.1742857142857143,0.22857142857142854,0.23428571428571437,0.18999999999999997,0.4095238095238096,0.6761904761904762,6.0,2.0,0.04571428571428572,0.05714285714285714,0.08000000000000002,0.04285714285714287,0.19548008532747593,0.15250708233551183,0.0,0.7777777777777777,0.5737704918032788,0.3800623052959501,0.6707317073170729,0.4205128205128206
208,SC0,2018-07-04,,Partick,Kilmarnock,0.0,0.1,0.0,0.1,A,A,0.25,0.3,0.15,0.15,0.185,0.16699999999999998,0.11750000000000001,0.0,1.0,34,35,0.08823529411764708,0.1735294117647059,0.12857142857142861,0.1285714285714286,0.3705882352941176,0.5720588235294116,0.5257142857142857,0.5028571428571428,0.14705882352941171,0.24705882352941178,0.22857142857142856,0.19857142857142862,0.2843137254901961,0.4952380952380953,11.0,5.0,0.05000000000000002,0.07941176470588238,0.04857142857142858,0.06857142857142859,0.1724849140147029,0.2270534958083652,0.4444444444444444,0.6666666666666666,0.6000000000000003,0.39682539682539675,0.5625000000000002,0.43478260869565216
209,SC0,2018-07-04,,Rangers,Dundee,0.4,0.0,0.1,0.0,H,H,0.7,0.6,0.3,0.15,0.06999999999999999,0.28250000000000003,0.55,1.0,0.0,35,34,0.19714285714285715,0.13142857142857145,0.10294117647058827,0.1411764705882353,0.6457142857142857,0.43571428571428583,0.4794117647058825,0.5544117647058822,0.24857142857142867,0.18000000000000002,0.19705882352941173,0.25735294117647056,0.6285714285714286,0.35294117647058826,3.0,9.0,0.10000000000000002,0.05428571428571429,0.04411764705882354,0.05588235294117649,0.19153062039264787,0.190915163714319,0.7777777777777777,0.6666666666666666,0.7931034482758618,0.38495575221238953,0.5223880597014928,0.41104294478527587
210,SC0,2018-07-04,,Ross County,Hibernian,0.1,0.1,0.1,0.0,D,H,0.1,0.7,0.05,0.2,0.225,0.183,0.1025,0.3333333333333333,0.3333333333333333,34,35,0.10588235294117648,0.16470588235294123,0.16571428571428573,0.12285714285714287,0.4411764705882354,0.5617647058823529,0.5585714285714285,0.4857142857142857,0.1867647058823529,0.2426470588235294,0.24571428571428575,0.18999999999999997,0.2647058823529412,0.5999999999999999,12.0,4.0,0.05,0.06764705882352944,0.0742857142857143,0.054285714285714305,0.1691546933087282,0.21532129114243082,0.2222222222222222,0.5555555555555555,0.5669291338582679,0.4233333333333331,0.6744186046511628,0.4398976982097188
211,SC0,2018-07-04,,St Johnstone,Motherwell,0.0,0.0,0.0,0.0,D,D,0.4,0.25,0.15,0.05,0.144,0.16699999999999998,0.154,0.3333333333333333,0.3333333333333333,34,34,0.10294117647058824,0.15000000000000002,0.11470588235294123,0.1382352941176471,0.40147058823529413,0.5779411764705882,0.48235294117647054,0.5470588235294118,0.161764705882353,0.23676470588235296,0.1838235294117647,0.2088235294117647,0.3725490196078432,0.40196078431372556,8.0,7.0,0.04411764705882354,0.0647058823529412,0.041176470588235294,0.07058823529411765,0.20849349885946936,0.2063897636068306,0.3333333333333333,0.6666666666666666,0.6363636363636361,0.40293040293040305,0.6240000000000003,0.38109756097560976
212,SC0,2018-08-04,,Hamilton,Celtic,0.1,0.2,0.1,0.1,A,D,0.15,1.0,0.05,0.3,0.95,0.3525,0.0625,0.0,1.0,34,35,0.1264705882352941,0.17941176470588235,0.19428571428571428,0.06285714285714288,0.3852941176470589,0.5779411764705883,0.8414285714285712,0.3271428571428571,0.1705882352941177,0.23235294117647065,0.3528571428571429,0.12999999999999998,0.29411764705882354,0.7142857142857142,10.0,1.0,0.05000000000000001,0.08823529411764709,0.09142857142857144,0.02,0.18135204247882666,0.18593730114469728,0.3333333333333333,0.6666666666666666,0.7413793103448273,0.4427480916030535,0.5506072874493926,0.4193548387096776
213,SC0,2018-08-05,,Aberdeen,Rangers,0.1,0.1,0.1,0.0,D,H,0.5,0.45,0.25,0.15,0.1285,0.16999999999999998,0.14750000000000002,0.3333333333333333,0.3333333333333333,36,36,0.1527777777777778,0.10000000000000003,0.2027777777777778,0.1277777777777778,0.5555555555555557,0.4680555555555556,0.6472222222222221,0.4402777777777779,0.23194444444444454,0.19305555555555554,0.2500000000000001,0.1791666666666667,0.6574074074074074,0.6388888888888888,2.0,3.0,0.07777777777777779,0.047222222222222235,0.10000000000000002,0.052777777777777785,0.15637764526657794,0.18733276041142705,0.4444444444444444,0.7777777777777777,0.6586826347305387,0.41750000000000004,0.8111111111111109,0.38626609442060106
214,SC0,2018-08-05,,Hamilton,St Johnstone,0.1,0.2,0.0,0.0,A,D,0.6,0.55,0.25,0.25,0.1375,0.16499999999999998,0.16499999999999998,0.0,1.0,35,35,0.1257142857142857,0.18,0.10000000000000002,0.14571428571428574,0.37857142857142867,0.5900000000000001,0.40142857142857147,0.5685714285714285,0.16714285714285718,0.23428571428571437,0.16142857142857148,0.23142857142857146,0.2857142857142857,0.37142857142857155,10.0,8.0,0.05142857142857144,0.0885714285714286,0.042857142857142864,0.06285714285714288,0.1767695059831517,0.20936336098706138,0.3333333333333333,0.1111111111111111,0.7521367521367519,0.4415094339622641,0.6194690265486725,0.40213523131672607
215,SC0,2018-08-05,,Partick,Motherwell,0.0,0.1,0.0,0.0,A,D,0.7,0.3,0.3,0.1,0.1145,0.178,0.1775,0.0,1.0,35,35,0.08571428571428574,0.17142857142857143,0.11142857142857147,0.1342857142857143,0.3671428571428571,0.5642857142857142,0.4757142857142857,0.5428571428571428,0.1471428571428571,0.2442857142857143,0.17999999999999997,0.20714285714285716,0.2761904761904762,0.4000000000000001,11.0,7.0,0.04857142857142859,0.08000000000000002,0.04,0.06857142857142857,0.17224916101356796,0.20731973245592655,0.1111111111111111,0.4444444444444444,0.5825242718446605,0.4007782101167314,0.6190476190476194,0.37837837837837834
216,SC0,2018-08-05,,Ross County,Dundee,0.0,0.1,0.0,0.0,A,D,0.3,0.35,0.1,0.15,0.10500000000000001,0.1955,0.1875,0.0,1.0,35,35,0.10571428571428573,0.1628571428571429,0.10000000000000003,0.14857142857142858,0.4314285714285715,0.5657142857142857,0.48285714285714304,0.5585714285714284,0.1828571428571428,0.2414285714285714,0.1957142857142857,0.25857142857142856,0.26666666666666666,0.34285714285714286,12.0,9.0,0.051428571428571435,0.06571428571428574,0.042857142857142864,0.057142857142857155,0.1720887459354342,0.1866149493530155,0.2222222222222222,0.3333333333333333,0.5781250000000002,0.42384105960264884,0.5109489051094892,0.40532544378698204
217,SC0,2018-09-03,,Hibernian,Hearts,0.2,0.0,0.0,0.0,H,D,0.7,0.35,0.2,0.0,0.095,0.1775,0.2535,1.0,0.0,36,36,0.1638888888888889,0.12222222222222223,0.1027777777777778,0.10000000000000002,0.5624999999999999,0.47500000000000003,0.46111111111111125,0.5611111111111111,0.24444444444444446,0.1861111111111111,0.17777777777777778,0.22638888888888886,0.5925925925925924,0.42592592592592604,4.0,6.0,0.07222222222222224,0.055555555555555566,0.05000000000000001,0.05555555555555555,0.21689143681190323,0.1981569537309875,0.3333333333333333,0.3333333333333333,0.6704545454545454,0.434567901234568,0.5781250000000001,0.3855421686746987
218,SC0,2018-09-05,,Celtic,Kilmarnock,0.0,0.0,0.0,0.0,D,D,0.5,0.0,0.05,0.0,0.062,0.375,0.75,0.3333333333333333,0.3333333333333333,36,36,0.19444444444444445,0.06388888888888891,0.12777777777777782,0.12500000000000003,0.8458333333333331,0.3222222222222222,0.5194444444444444,0.4958333333333333,0.351388888888889,0.12777777777777774,0.2263888888888889,0.1972222222222223,0.7222222222222221,0.5092592592592593,1.0,5.0,0.09166666666666669,0.02222222222222222,0.05000000000000001,0.0666666666666667,0.18135468903318352,0.22530849756299343,0.6666666666666666,1.0,0.5533596837944663,0.4154351395730708,0.5644171779141106,0.43582887700534767
219,SC0,2018-09-05,,Hearts,Hibernian,0.2,0.1,0.1,0.0,H,H,0.3,0.65,0.2,0.2,0.2165,0.176,0.1025,1.0,0.0,37,37,0.10000000000000002,0.10270270270270272,0.16486486486486487,0.11891891891891893,0.45810810810810826,0.5648648648648649,0.5662162162162161,0.4716216216216217,0.17297297297297298,0.22567567567567562,0.24324324324324326,0.18108108108108106,0.4144144144144145,0.6036036036036034,6.0,4.0,0.04864864864864866,0.05405405405405406,0.07027027027027029,0.054054054054054064,0.19588810953346036,0.2141162552338108,0.3333333333333333,0.5555555555555555,0.5781250000000001,0.3775811209439527,0.6777777777777778,0.4295942720763724
220,SC0,2018-10-03,,Dundee,St Johnstone,0.0,0.4,0.0,0.2,A,A,0.3,0.4,0.15,0.25,0.127,0.16499999999999998,0.1575,0.0,1.0,36,36,0.10000000000000003,0.14444444444444446,0.1027777777777778,0.14444444444444446,0.47916666666666685,0.5513888888888887,0.4055555555555556,0.5694444444444444,0.19444444444444445,0.25416666666666665,0.16388888888888895,0.23194444444444448,0.3611111111111111,0.388888888888889,9.0,8.0,0.04166666666666667,0.055555555555555566,0.04166666666666667,0.06111111111111113,0.18911588130834447,0.2101201706634147,0.6666666666666666,0.4444444444444444,0.5142857142857145,0.4057971014492752,0.6271186440677965,0.40410958904109595
221,SC0,2018-10-03,,Hamilton,Motherwell,0.2,0.0,0.1,0.0,H,H,0.25,0.4,0.1,0.05,0.231,0.175,0.11000000000000001,1.0,0.0,36,36,0.12499999999999997,0.18055555555555555,0.11111111111111116,0.1305555555555556,0.3847222222222223,0.588888888888889,0.4708333333333333,0.5472222222222222,0.16944444444444448,0.2347222222222223,0.17777777777777773,0.20972222222222225,0.2777777777777778,0.41666666666666674,10.0,7.0,0.05000000000000002,0.08611111111111115,0.03888888888888889,0.06666666666666667,0.17843170052072474,0.2088345891727965,0.0,0.7777777777777777,0.7377049180327866,0.4404332129963899,0.6250000000000004,0.3775811209439527
