,Div,Date,Time,HomeTeam,AwayTeam,GoalsFor_H,GoalsFor_A,GoalsForHT_H,GoalsForHT_A,FTR,HTR,ShotsTaken_H,ShotsTaken_A,TShotsTaken_H,TShotsTaken_A,HomeOdds,DrawOdds,AwayOdds,Points_H,Points_A,T_GamesPlayed_H,T_GamesPlayed_A,T_GoalsFor_H,T_GoalsAg_H,T_GoalsFor_A,T_GoalsAg_A,T_ShotsTaken_H,T_ShotsFaced_H,T_ShotsTaken_A,T_ShotsFaced_A,T_TShotsTaken_H,T_TShotsFaced_H,T_TShotsTaken_A,T_TShotsFaced_A,T_Points_H,T_Points_A,T_TablePosition_H,T_TablePosition_A,T_GoalsForHT_H,T_GoalsAgHT_H,T_GoalsForHT_A,T_GoalsAgHT_A,T_Variance_H,T_Variance_A,L3M_Points_H,L3M_Points_A,T_Conversion_H,T_Accuracy_H,T_Conversion_A,T_Accuracy_A
26,G1,2017-08-20,,Levadeiakos,PAOK,0.0,0.0,0.0,0.0,D,D,0.4,0.85,0.05,0.3,0.4025,0.2165,0.0765,0.3333333333333333,0.3333333333333333,3,2,0.06666666666666667,0.10000000000000002,0.15,0.05,0.4833333333333334,0.4666666666666666,0.25,0.175,0.25,0.15,0.15,0.1,0.4444444444444444,0.5,9.0,10.0,0.0,0.03333333333333333,0.1,0.05,0.17355340662761412,0.13411645630800736,,,0.26666666666666666,0.5172413793103448,1.0,0.6
27,G1,2017-08-20,,Platanias,Panathinaikos,0.1,0.1,0.0,0.0,D,D,0.35,0.25,0.3,0.1,0.23149999999999998,0.16499999999999998,0.1025,0.3333333333333333,0.3333333333333333,2,2,0.1,0.4,0.0,0.1,0.475,0.675,0.325,0.45,0.35,0.42500000000000004,0.15000000000000002,0.2,0.0,0.0,16.0,15.0,0.05,0.15,0.0,0.0,0.08626979118113648,0.3148791085005226,,,0.28571428571428575,0.7368421052631579,0.0,0.46153846153846156
28,G1,2017-08-21,,Atromitos,Apollon,0.1,0.1,0.0,0.0,D,D,0.95,0.3,0.35,0.2,0.0905,0.17099999999999999,0.2785,0.3333333333333333,0.3333333333333333,3,3,0.13333333333333333,0.03333333333333333,0.20000000000000004,0.26666666666666666,0.5,0.5833333333333334,0.3,0.7166666666666668,0.2333333333333333,0.26666666666666666,0.15,0.48333333333333334,0.7777777777777777,0.3333333333333333,5.0,11.0,0.0,0.03333333333333333,0.13333333333333333,0.10000000000000002,0.2905245507083057,0.12806961491022428,0.7777777777777777,0.3333333333333333,0.5714285714285715,0.4666666666666666,1.0,0.5
29,G1,2017-08-26,,Lamia,Olympiakos,0.0,0.1,0.0,0.1,A,A,0.55,0.35,0.15,0.15,0.95,0.38,0.06,0.0,1.0,4,4,0.07500000000000001,0.05,0.30000000000000004,0.1,0.39999999999999997,0.525,0.8125,0.225,0.13749999999999998,0.31249999999999994,0.47500000000000003,0.09999999999999999,0.49999999999999994,0.75,7.0,1.0,0.0,0.05,0.125,0.025,0.2568470690109479,0.1272354172781112,0.3333333333333333,1.0,0.5454545454545456,0.34375,0.6315789473684211,0.5846153846153846
30,G1,2017-08-26,,Panetolikos,Atromitos,0.2,0.2,0.0,0.1,D,A,0.35,0.25,0.3,0.1,0.126,0.1575,0.1635,0.3333333333333333,0.3333333333333333,3,4,0.10000000000000002,0.2333333333333333,0.125,0.05,0.4666666666666666,0.43333333333333335,0.6125,0.5125,0.25,0.21666666666666667,0.26249999999999996,0.25,0.1111111111111111,0.6666666666666666,14.0,4.0,0.06666666666666667,0.13333333333333333,0.0,0.025,0.18542277539531685,0.2877412657792455,0.1111111111111111,0.5555555555555555,0.4000000000000001,0.5357142857142858,0.4761904761904763,0.4285714285714285
31,G1,2017-08-26,,Platanias,Xanthi,0.0,0.2,0.0,0.2,A,A,0.65,0.3,0.4,0.2,0.123,0.15,0.18,0.0,1.0,3,4,0.10000000000000002,0.3,0.125,0.1,0.4333333333333333,0.5333333333333333,0.3375,0.325,0.3333333333333333,0.3166666666666667,0.2,0.2,0.1111111111111111,0.5833333333333334,15.0,5.0,0.03333333333333333,0.09999999999999999,0.075,0.05,0.14310973784052614,0.22783230485493086,0.1111111111111111,0.4444444444444444,0.3000000000000001,0.7692307692307693,0.625,0.5925925925925926
32,G1,2017-08-27,,Giannina,AEK,0.0,0.0,0.0,0.0,D,D,0.45,0.25,0.25,0.15,0.21150000000000002,0.16999999999999998,0.10200000000000001,0.3333333333333333,0.3333333333333333,3,4,0.20000000000000004,0.19999999999999998,0.125,0.05,0.46666666666666673,0.5666666666666667,0.5125,0.3,0.2833333333333334,0.3,0.19999999999999998,0.125,0.4444444444444444,0.75,10.0,4.0,0.13333333333333333,0.10000000000000002,0.05,0.0,0.2595881761237952,0.16231712293274814,0.4444444444444444,1.0,0.7058823529411765,0.6071428571428572,0.625,0.3902439024390244
33,G1,2017-08-27,,Panathinaikos,Levadeiakos,0.0,0.0,0.0,0.0,D,D,0.55,0.65,0.3,0.25,0.06,0.3675,1.0,0.3333333333333333,0.3333333333333333,3,4,0.03333333333333333,0.10000000000000002,0.05,0.07500000000000001,0.3,0.4166666666666667,0.4625,0.5625,0.13333333333333333,0.2333333333333333,0.2,0.1875,0.1111111111111111,0.41666666666666663,14.0,9.0,0.0,0.0,0.0,0.025,0.29551594938678355,0.21633674883575182,0.1111111111111111,0.2222222222222222,0.25,0.4444444444444445,0.25,0.43243243243243246
34,G1,2017-08-27,,Panionios,Apollon,0.2,0.0,0.1,0.0,H,H,0.5,0.25,0.4,0.1,0.0865,0.18,0.3695,1.0,0.0,4,4,0.05,0.025,0.17500000000000002,0.225,0.5375,0.5125000000000001,0.3,0.7750000000000001,0.25,0.225,0.1625,0.44999999999999996,0.5833333333333333,0.3333333333333333,6.0,11.0,0.0,0.0,0.1,0.07500000000000001,0.2638004913962778,0.1659000639306845,0.7777777777777777,0.4444444444444444,0.2,0.46511627906976744,1.0,0.5416666666666667
35,G1,2017-08-27,,PAOK,Kerkyra,0.3,0.1,0.1,0.1,H,D,1.0,0.25,0.6,0.15,0.05500000000000001,0.525,1.0,1.0,0.0,3,4,0.09999999999999999,0.03333333333333333,0.025,0.2,0.45,0.25,0.3,0.4375,0.19999999999999998,0.08333333333333333,0.1125,0.2375,0.4444444444444444,0.08333333333333333,10.0,15.0,0.06666666666666667,0.03333333333333333,0.025,0.1,0.2043065626920599,0.17561983025830644,0.4444444444444444,0.1111111111111111,0.5,0.4444444444444444,0.22222222222222224,0.375
