,Div,Date,Time,HomeTeam,AwayTeam,GoalsFor_H,GoalsFor_A,GoalsForHT_H,GoalsForHT_A,FTR,HTR,ShotsTaken_H,ShotsTaken_A,TShotsTaken_H,TShotsTaken_A,HomeOdds,DrawOdds,AwayOdds,Points_H,Points_A,T_GamesPlayed_H,T_GamesPlayed_A,T_GoalsFor_H,T_GoalsAg_H,T_GoalsFor_A,T_GoalsAg_A,T_ShotsTaken_H,T_ShotsFaced_H,T_ShotsTaken_A,T_ShotsFaced_A,T_TShotsTaken_H,T_TShotsFaced_H,T_TShotsTaken_A,T_TShotsFaced_A,T_Points_H,T_Points_A,T_TablePosition_H,T_TablePosition_A,T_GoalsForHT_H,T_GoalsAgHT_H,T_GoalsForHT_A,T_GoalsAgHT_A,T_Variance_H,T_Variance_A,L3M_Points_H,L3M_Points_A,T_Conversion_H,T_Accuracy_H,T_Conversion_A,T_Accuracy_A
16,N1,2017-04-11,,Heracles,Groningen,0.2,0.1,0.1,0.1,H,D,0.95,0.95,0.25,0.25,0.1125,0.1985,0.1625,1.0,0.0,1,1,0.1,0.3,0.3,0.0,0.55,1.0,0.55,0.7,0.15,0.25,0.25,0.25,0.0,1.0,16.0,5.0,0.0,0.3,0.1,0.0,0.15553779547705973,0.25061216745862125,,,0.6666666666666667,0.2727272727272727,1.0,0.45454545454545453
17,N1,2017-04-11,,VVV Venlo,NAC Breda,0.0,0.0,0.0,0.0,D,D,0.5,0.5,0.0,0.2,0.101,0.185,0.2,0.3333333333333333,0.3333333333333333,1,1,0.0,0.2,0.3,0.1,0.7,0.9,1.0,0.6,0.25,0.15,0.4,0.2,0.0,1.0,17.0,6.0,0.0,0.0,0.1,0.0,0.10120097421684722,0.18616311514012182,,,0.0,0.35714285714285715,0.7499999999999999,0.4
18,N1,2017-05-11,,Ajax,Utrecht,0.1,0.2,0.1,0.1,A,D,0.9,0.4,0.2,0.25,0.0635,0.3365,0.625,0.0,1.0,2,2,0.35,0.15,0.1,0.1,0.975,0.825,0.5,0.7,0.5,0.35,0.19999999999999998,0.2,0.6666666666666666,0.3333333333333333,4.0,11.0,0.2,0.0,0.05,0.0,0.2518440443098544,0.2640265487375285,,,0.7,0.5128205128205129,0.5000000000000001,0.39999999999999997
19,N1,2017-05-11,,Den Haag,Feyenoord,0.2,0.2,0.1,0.1,D,D,0.6,0.85,0.2,0.35,0.35,0.2375,0.0755,0.3333333333333333,0.3333333333333333,1,2,0.0,0.3,0.25,0.0,0.7,0.55,0.7,0.55,0.25,0.25,0.30000000000000004,0.1,0.0,1.0,18.0,1.0,0.0,0.1,0.2,0.0,0.25061216745862125,0.11273036837049988,,,0.0,0.35714285714285715,0.8333333333333333,0.42857142857142866
20,N1,2017-05-11,,PSV Eindhoven,Twente,0.4,0.3,0.1,0.1,H,D,0.9,0.5,0.4,0.2,0.06,0.4125,0.786,1.0,0.0,1,1,0.1,0.0,0.3,0.3,1.0,0.3,0.95,1.0,0.3,0.2,0.5,0.6,1.0,0.3333333333333333,8.0,12.0,0.0,0.0,0.0,0.2,0.010576003593184913,0.40305476925782296,,,0.33333333333333337,0.3,0.6,0.5263157894736842
21,N1,2017-05-11,,Vitesse,Zwolle,0.0,0.0,0.0,0.0,D,D,0.5,0.4,0.1,0.15,0.0975,0.1975,0.205,0.3333333333333333,0.3333333333333333,2,1,0.05,0.1,0.1,0.1,0.675,0.625,0.7,0.65,0.15000000000000002,0.225,0.2,0.35,0.16666666666666666,0.3333333333333333,14.0,12.0,0.0,0.05,0.0,0.1,0.1585473454715099,0.26609777111191624,,,0.3333333333333333,0.22222222222222224,0.5,0.28571428571428575
22,N1,2017-08-12,,Willem II,NAC Breda,0.1,0.1,0.1,0.0,D,H,0.75,0.5,0.15,0.05,0.095,0.1965,0.225,0.3333333333333333,0.3333333333333333,2,2,0.25,0.2,0.15,0.05,0.675,0.75,0.75,0.55,0.175,0.3,0.30000000000000004,0.1,0.5,0.6666666666666666,9.0,7.0,0.2,0.05,0.05,0.0,0.10033460639249818,0.23309480603725335,,,1.0,0.25925925925925924,0.4999999999999999,0.4000000000000001
23,N1,2017-08-13,,Feyenoord,Twente,0.2,0.1,0.1,0.1,H,D,0.75,0.35,0.35,0.15,0.063,0.335,0.7150000000000001,1.0,0.0,3,2,0.2333333333333333,0.06666666666666667,0.3,0.35,0.75,0.5666666666666668,0.725,0.95,0.3166666666666667,0.13333333333333333,0.35,0.5,0.7777777777777778,0.16666666666666666,1.0,14.0,0.16666666666666666,0.03333333333333333,0.05,0.15000000000000002,0.1954040363258648,0.20928018451808295,,,0.7368421052631577,0.4222222222222223,0.8571428571428572,0.48275862068965514
24,N1,2017-08-13,,Groningen,Heerenveen,0.3,0.3,0.0,0.2,D,A,0.8,0.95,0.25,0.4,0.1125,0.1875,0.16299999999999998,0.3333333333333333,0.3333333333333333,2,3,0.2,0.1,0.03333333333333333,0.20000000000000004,0.75,0.825,0.6666666666666666,0.55,0.25,0.25,0.20000000000000004,0.19999999999999998,0.5,0.1111111111111111,9.0,18.0,0.1,0.05,0.0,0.06666666666666667,0.20310019787317007,0.2247166682954893,,,0.8,0.3333333333333333,0.16666666666666663,0.3000000000000001
25,N1,2017-08-13,,Willem II,Excelsior,0.1,0.2,0.0,0.1,A,A,0.45,0.45,0.1,0.15,0.10500000000000001,0.18,0.195,0.0,1.0,3,2,0.19999999999999998,0.16666666666666666,0.1,0.15,0.7000000000000001,0.6666666666666666,0.675,0.675,0.16666666666666666,0.21666666666666667,0.2,0.275,0.4444444444444444,0.5,9.0,11.0,0.16666666666666666,0.03333333333333333,0.05,0.05,0.16491545598805799,0.14298130141821747,,,1.0,0.23809523809523805,0.5,0.2962962962962963
