,Div,Date,Time,HomeTeam,AwayTeam,GoalsFor_H,GoalsFor_A,GoalsForHT_H,GoalsForHT_A,FTR,HTR,ShotsTaken_H,ShotsTaken_A,TShotsTaken_H,TShotsTaken_A,HomeOdds,DrawOdds,AwayOdds,Points_H,Points_A,T_GamesPlayed_H,T_GamesPlayed_A,T_GoalsFor_H,T_GoalsAg_H,T_GoalsFor_A,T_GoalsAg_A,T_ShotsTaken_H,T_ShotsFaced_H,T_ShotsTaken_A,T_ShotsFaced_A,T_TShotsTaken_H,T_TShotsFaced_H,T_TShotsTaken_A,T_TShotsFaced_A,T_Points_H,T_Points_A,T_TablePosition_H,T_TablePosition_A,T_GoalsForHT_H,T_GoalsAgHT_H,T_GoalsForHT_A,T_GoalsAgHT_A,T_Variance_H,T_Variance_A,L3M_Points_H,L3M_Points_A,T_Conversion_H,T_Accuracy_H,T_Conversion_A,T_Accuracy_A
16,T1,2017-04-12,,Alanyaspor,Kayserispor,0.1,0.2,0.0,0.1,A,A,0.3,0.4,0.25,0.25,0.1275,0.182,0.14250000000000002,0.0,1.0,1,1,0.4,0.1,0.0,0.0,0.65,0.3,0.55,0.15,0.35,0.15,0.2,0.0,1.0,0.3333333333333333,5.0,13.0,0.2,0.0,0.0,0.0,0.1351102317601057,0.266065665979855,,,1.0,0.5384615384615384,0.0,0.36363636363636365
17,T1,2017-04-12,,Trabzonspor,Antalyaspor,0.3,0.0,0.1,0.0,H,H,0.3,0.45,0.25,0.15,0.09,0.198,0.24100000000000002,1.0,0.0,2,1,0.1,0.1,0.2,0.1,0.325,0.5,0.6,0.5,0.175,0.175,0.5,0.15,0.3333333333333333,1.0,11.0,7.0,0.05,0.05,0.1,0.0,0.2769169742765496,0.08756035769247468,,,0.5714285714285715,0.5384615384615384,0.4,0.8333333333333334
18,T1,2017-05-11,,Akhisar Belediyespor,Alanyaspor,0.0,0.4,0.0,0.2,A,A,0.25,0.7,0.2,0.35,0.0975,0.211,0.21000000000000002,0.0,1.0,1,2,0.0,0.0,0.25,0.15000000000000002,0.1,0.25,0.475,0.35,0.0,0.15,0.3,0.2,0.3333333333333333,0.5,13.0,7.0,0.0,0.0,0.1,0.05,0.2919691919109603,0.17599201590693467,,,,0.0,0.8333333333333334,0.631578947368421
19,T1,2017-05-11,,Goztep,Besiktas,0.1,0.3,0.0,0.1,A,A,0.4,0.75,0.35,0.3,0.2375,0.22200000000000003,0.0875,0.0,1.0,2,2,0.1,0.1,0.25,0.1,0.5,0.45,0.7,0.4,0.22499999999999998,0.22499999999999998,0.3,0.275,0.5,0.6666666666666666,9.0,4.0,0.0,0.1,0.05,0.05,0.1717119102737599,0.20935032352378563,,,0.44444444444444453,0.44999999999999996,0.8333333333333334,0.4285714285714286
20,T1,2017-05-11,,Sivasspor,Konyaspor,0.2,0.1,0.1,0.1,H,D,0.65,0.45,0.55,0.25,0.11699999999999999,0.16899999999999998,0.16999999999999998,1.0,0.0,1,2,0.0,0.4,0.05,0.2,0.45,0.55,0.65,0.275,0.2,0.4,0.325,0.15,0.0,0.16666666666666666,18.0,15.0,0.0,0.1,0.05,0.15,0.1979491747180269,0.26448444929633125,,,0.0,0.4444444444444445,0.15384615384615385,0.5
21,T1,2017-05-11,,Yeni Malatyaspor,Buyuksehyr,0.0,0.2,0.0,0.1,A,A,0.35,0.5,0.1,0.2,0.185,0.1775,0.10900000000000001,0.0,1.0,2,2,0.05,0.05,0.15000000000000002,0.05,0.225,0.2,0.475,0.55,0.1,0.05,0.25,0.22499999999999998,0.3333333333333333,1.0,13.0,3.0,0.0,0.05,0.1,0.0,0.2731792646726402,0.10266697350989513,,,0.5,0.4444444444444445,0.6000000000000001,0.5263157894736842
22,T1,2017-08-12,,Bursaspor,Fenerbahce,0.0,0.1,0.0,0.0,A,D,0.25,0.4,0.1,0.2,0.1875,0.19,0.10900000000000001,0.0,1.0,2,2,0.25,0.1,0.25,0.15000000000000002,0.5,0.825,0.475,0.475,0.25,0.5,0.30000000000000004,0.2,0.6666666666666666,0.6666666666666666,5.0,6.0,0.15,0.1,0.1,0.05,0.272104595393986,0.16707247969573147,,,1.0,0.5,0.8333333333333333,0.6315789473684211
23,T1,2017-08-13,,Besiktas,Antalyaspor,0.2,0.0,0.1,0.0,H,H,0.45,0.3,0.25,0.1,0.0735,0.25,0.4,1.0,0.0,3,2,0.26666666666666666,0.10000000000000002,0.1,0.2,0.7166666666666667,0.4000000000000001,0.525,0.4,0.3,0.3,0.325,0.2,0.7777777777777777,0.5,2.0,10.0,0.06666666666666667,0.03333333333333333,0.05,0.05,0.17053590469423463,0.09450404607810219,,,0.888888888888889,0.41860465116279066,0.3076923076923077,0.6190476190476191
24,T1,2017-08-13,,Trabzonspor,Konyaspor,0.2,0.1,0.1,0.1,H,D,0.45,0.55,0.3,0.2,0.0865,0.19,0.29100000000000004,1.0,0.0,3,3,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.20000000000000004,0.31666666666666665,0.48333333333333334,0.5833333333333334,0.4000000000000001,0.19999999999999998,0.16666666666666666,0.3,0.2833333333333334,0.5555555555555555,0.1111111111111111,5.0,17.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.2184272276722763,0.23209681870073204,0.5555555555555555,0.1111111111111111,0.8333333333333334,0.631578947368421,0.22222222222222224,0.5142857142857142
25,T1,2017-08-13,,Yeni Malatyaspor,Osmanlispor,0.3,0.1,0.1,0.0,H,H,0.5,0.45,0.3,0.25,0.15,0.17250000000000001,0.1275,1.0,0.0,3,2,0.03333333333333333,0.10000000000000002,0.05,0.1,0.26666666666666666,0.3,0.475,0.475,0.10000000000000002,0.10000000000000002,0.175,0.275,0.2222222222222222,0.16666666666666666,13.0,14.0,0.0,0.06666666666666667,0.0,0.05,0.2316066386814679,0.17867382833843673,,,0.33333333333333326,0.37500000000000006,0.28571428571428575,0.3684210526315789
26,T1,2017-08-14,,Galatasaray,Kayserispor,0.4,0.1,0.3,0.1,H,H,0.65,0.3,0.4,0.1,0.08,0.225,0.35,1.0,0.0,2,2,0.25,0.2,0.1,0.05,0.525,0.675,0.47500000000000003,0.22499999999999998,0.30000000000000004,0.35,0.225,0.125,0.5,0.6666666666666666,9.0,8.0,0.1,0.0,0.05,0.0,0.08530982506035442,0.2414697330168093,,,0.8333333333333333,0.5714285714285715,0.4444444444444445,0.47368421052631576
27,T1,2017-08-18,,Kasimpasa,Besiktas,0.2,0.2,0.1,0.2,D,A,0.35,0.55,0.2,0.25,0.25,0.21400000000000002,0.0875,0.3333333333333333,0.3333333333333333,2,4,0.2,0.30000000000000004,0.25,0.07500000000000001,0.5,0.675,0.65,0.37500000000000006,0.3,0.325,0.2875,0.25,0.16666666666666666,0.8333333333333333,14.0,1.0,0.15000000000000002,0.05,0.07500000000000001,0.025,0.1634602413043189,0.1410561722192892,,,0.6666666666666667,0.6,0.8695652173913044,0.44230769230769224
28,T1,2017-08-19,,Bursaspor,Alanyaspor,0.3,0.2,0.2,0.0,H,H,0.55,0.55,0.3,0.3,0.10700000000000001,0.1875,0.18,1.0,0.0,3,3,0.16666666666666666,0.10000000000000002,0.3,0.10000000000000002,0.4166666666666667,0.6833333333333332,0.5499999999999999,0.31666666666666665,0.19999999999999998,0.39999999999999997,0.31666666666666665,0.20000000000000004,0.4444444444444444,0.6666666666666666,8.0,5.0,0.09999999999999999,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.22955328518816043,0.21728767955626382,0.4444444444444444,0.6666666666666666,0.8333333333333334,0.4799999999999999,0.9473684210526316,0.5757575757575758
29,T1,2017-08-19,,Karabukspor,Buyuksehyr,0.3,0.1,0.2,0.1,H,H,0.4,0.2,0.15,0.1,0.18,0.175,0.1115,1.0,0.0,2,3,0.05,0.15000000000000002,0.16666666666666666,0.03333333333333333,0.575,0.425,0.48333333333333334,0.4833333333333334,0.22499999999999998,0.3,0.2333333333333333,0.18333333333333332,0.0,1.0,18.0,2.0,0.0,0.05,0.10000000000000002,0.0,0.15307189074231145,0.11793177790630456,,,0.22222222222222227,0.391304347826087,0.7142857142857143,0.48275862068965514
30,T1,2017-08-19,,Osmanlispor,Galatasaray,0.1,0.3,0.0,0.2,A,A,0.35,0.4,0.2,0.3,0.225,0.1925,0.1,0.0,1.0,3,3,0.06666666666666667,0.16666666666666666,0.3,0.16666666666666666,0.4666666666666666,0.48333333333333334,0.5666666666666668,0.55,0.19999999999999998,0.2833333333333334,0.3333333333333333,0.26666666666666666,0.1111111111111111,0.6666666666666666,16.0,7.0,0.0,0.06666666666666667,0.16666666666666666,0.03333333333333333,0.194921153611791,0.08025275885297949,0.1111111111111111,0.6666666666666666,0.33333333333333337,0.4285714285714286,0.9,0.588235294117647
31,T1,2017-08-19,,Sivasspor,Yeni Malatyaspor,0.2,0.0,0.1,0.0,H,H,0.4,0.4,0.1,0.1,0.1105,0.1675,0.188,1.0,0.0,2,4,0.1,0.25,0.1,0.1,0.55,0.5,0.325,0.3375,0.375,0.325,0.15000000000000002,0.1375,0.5,0.41666666666666663,13.0,8.0,0.05,0.1,0.025,0.05,0.18263536611378023,0.2305589300507258,,,0.26666666666666666,0.6818181818181818,0.6666666666666666,0.46153846153846156
32,T1,2017-08-20,,Antalyaspor,Akhisar Belediyespor,0.2,0.2,0.1,0.1,D,D,0.35,0.5,0.15,0.2,0.10500000000000001,0.1775,0.21400000000000002,0.3333333333333333,0.3333333333333333,3,2,0.06666666666666667,0.20000000000000004,0.0,0.2,0.45,0.4166666666666667,0.175,0.475,0.25,0.21666666666666667,0.1,0.25,0.3333333333333333,0.16666666666666666,14.0,16.0,0.03333333333333333,0.06666666666666667,0.0,0.1,0.08054168898355243,0.29592409938294123,,,0.26666666666666666,0.5555555555555556,0.0,0.5714285714285715
33,T1,2017-08-20,,Fenerbahce,Trabzonspor,0.2,0.2,0.1,0.1,D,D,0.4,0.25,0.15,0.15,0.0925,0.185,0.2415,0.3333333333333333,0.3333333333333333,3,4,0.19999999999999998,0.10000000000000002,0.175,0.07500000000000001,0.45,0.39999999999999997,0.35,0.5,0.26666666666666666,0.16666666666666666,0.22499999999999998,0.175,0.7777777777777777,0.6666666666666666,6.0,4.0,0.06666666666666667,0.03333333333333333,0.07500000000000001,0.05,0.1595318747226574,0.186889534773382,0.7777777777777777,0.7777777777777777,0.75,0.5925925925925926,0.7777777777777778,0.6428571428571428
34,T1,2017-08-20,,Kayserispor,Goztep,0.1,0.0,0.1,0.0,H,H,0.3,0.4,0.1,0.2,0.1025,0.1755,0.2,1.0,0.0,3,3,0.10000000000000002,0.16666666666666666,0.10000000000000002,0.16666666666666666,0.4166666666666667,0.3666666666666667,0.4666666666666666,0.5499999999999999,0.18333333333333335,0.21666666666666667,0.26666666666666666,0.25,0.4444444444444444,0.3333333333333333,10.0,13.0,0.06666666666666667,0.09999999999999999,0.0,0.10000000000000002,0.18435936415728274,0.14544362919421747,0.4444444444444444,0.3333333333333333,0.5454545454545455,0.44,0.37500000000000006,0.5714285714285715
35,T1,2017-08-21,,Konyaspor,Genclerbirligi,0.3,0.0,0.2,0.0,H,H,0.45,0.3,0.3,0.15,0.1125,0.16499999999999998,0.187,1.0,0.0,4,3,0.07500000000000001,0.2,0.20000000000000004,0.3,0.575,0.41250000000000003,0.4166666666666667,0.6166666666666666,0.275,0.28750000000000003,0.26666666666666666,0.31666666666666665,0.08333333333333333,0.3333333333333333,17.0,13.0,0.07500000000000001,0.125,0.03333333333333333,0.13333333333333333,0.1971417280447238,0.12424889737483812,0.0,0.3333333333333333,0.27272727272727276,0.47826086956521746,0.7500000000000001,0.64
36,T1,2017-08-25,,Alanyaspor,Karabukspor,0.1,0.1,0.0,0.1,D,A,0.3,0.6,0.15,0.3,0.10900000000000001,0.185,0.175,0.3333333333333333,0.3333333333333333,4,3,0.275,0.15000000000000002,0.13333333333333333,0.13333333333333333,0.55,0.375,0.5166666666666666,0.35000000000000003,0.3125,0.22500000000000003,0.19999999999999998,0.2333333333333333,0.5,0.3333333333333333,8.0,13.0,0.1,0.07500000000000001,0.06666666666666667,0.06666666666666667,0.19897008031338437,0.19141764923158341,0.3333333333333333,0.3333333333333333,0.8800000000000001,0.5681818181818181,0.6666666666666667,0.3870967741935484
