,Div,Date,Time,HomeTeam,AwayTeam,GoalsFor_H,GoalsFor_A,GoalsForHT_H,GoalsForHT_A,FTR,HTR,ShotsTaken_H,ShotsTaken_A,TShotsTaken_H,TShotsTaken_A,HomeOdds,DrawOdds,AwayOdds,Points_H,Points_A,T_GamesPlayed_H,T_GamesPlayed_A,T_GoalsFor_H,T_GoalsAg_H,T_GoalsFor_A,T_GoalsAg_A,T_ShotsTaken_H,T_ShotsFaced_H,T_ShotsTaken_A,T_ShotsFaced_A,T_TShotsTaken_H,T_TShotsFaced_H,T_TShotsTaken_A,T_TShotsFaced_A,T_Points_H,T_Points_A,T_TablePosition_H,T_TablePosition_A,T_GoalsForHT_H,T_GoalsAgHT_H,T_GoalsForHT_A,T_GoalsAgHT_A,T_Variance_H,T_Variance_A,L3M_Points_H,L3M_Points_A,T_Conversion_H,T_Accuracy_H,T_Conversion_A,T_Accuracy_A
27,F1,2005-06-08,,Lens,Marseille,0.2,0.0,0.1,0.0,H,H,0.75,0.15,0.35,0.1,0.13,0.1575,0.1925,1.0,0.0,1,3,0.2,0.1,0.06666666666666667,0.13333333333333333,0.8,0.8,0.5,0.4833333333333334,0.35,0.2,0.19999999999999998,0.16666666666666666,1.0,0.4444444444444444,11.0,10.0,0.1,0.1,0.0,0.03333333333333333,0.1432696193281868,0.2231340516699514,,,0.5714285714285715,0.43749999999999994,0.33333333333333337,0.39999999999999997
28,F1,2005-06-08,,Metz,Le Mans,0.0,0.0,0.0,0.0,D,D,0.45,0.7,0.3,0.4,0.10500000000000001,0.155,0.22999999999999998,0.3333333333333333,0.3333333333333333,3,3,0.13333333333333333,0.10000000000000002,0.09999999999999999,0.16666666666666666,0.4833333333333334,0.5166666666666667,0.4166666666666667,0.45,0.15,0.13333333333333333,0.13333333333333333,0.19999999999999998,0.4444444444444444,0.3333333333333333,8.0,14.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.20199578760814585,0.13259112215418165,0.4444444444444444,0.3333333333333333,0.888888888888889,0.31034482758620685,0.75,0.32
29,F1,2005-06-08,,Monaco,Auxerre,0.0,0.2,0.0,0.1,A,A,0.5,0.55,0.15,0.25,0.0925,0.16499999999999998,0.325,0.0,1.0,2,3,0.15000000000000002,0.0,0.16666666666666666,0.10000000000000002,0.475,0.5,0.43333333333333335,0.5166666666666667,0.225,0.175,0.25,0.19999999999999998,1.0,0.4444444444444444,4.0,6.0,0.1,0.0,0.09999999999999999,0.03333333333333333,0.1705518783879761,0.17169511176976263,,,0.6666666666666667,0.4736842105263158,0.6666666666666666,0.5769230769230769
30,F1,2005-06-08,,Sochaux,Paris SG,0.0,0.1,0.0,0.0,A,D,0.55,0.3,0.35,0.15,0.16999999999999998,0.1525,0.13,0.0,1.0,2,2,0.0,0.1,0.1,0.1,0.375,0.625,0.6,0.55,0.175,0.35,0.3,0.125,0.16666666666666666,0.5,18.0,13.0,0.0,0.0,0.0,0.05,0.2699997884626084,0.0943254181445399,,,0.0,0.4666666666666666,0.33333333333333337,0.5
31,F1,2005-06-08,,Toulouse,Nice,0.0,0.2,0.0,0.2,A,A,0.4,0.35,0.1,0.2,0.10500000000000001,0.16,0.25,0.0,1.0,3,3,0.13333333333333333,0.10000000000000002,0.0,0.10000000000000002,0.5499999999999999,0.39999999999999997,0.4166666666666667,0.45,0.21666666666666667,0.20000000000000004,0.16666666666666666,0.20000000000000004,0.4444444444444444,0.0,10.0,20.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.17886360213617777,0.20532254597920843,0.4444444444444444,0.0,0.6153846153846153,0.393939393939394,0.0,0.39999999999999997
32,F1,2005-06-08,,Troyes,St Etienne,0.0,0.0,0.0,0.0,D,D,0.4,0.65,0.2,0.15,0.1375,0.1525,0.15,0.3333333333333333,0.3333333333333333,2,3,0.1,0.05,0.16666666666666666,0.10000000000000002,0.475,0.475,0.6,0.5,0.2,0.15000000000000002,0.19999999999999998,0.21666666666666665,0.6666666666666666,0.4444444444444444,9.0,8.0,0.0,0.05,0.10000000000000002,0.03333333333333333,0.2738438679612308,0.16681501332094953,,,0.5,0.4210526315789474,0.8333333333333334,0.3333333333333333
33,F1,2005-06-11,,Lille,Strasbourg,0.2,0.0,0.1,0.0,H,H,0.6,0.35,0.2,0.0,0.08449999999999999,0.175,0.325,1.0,0.0,3,2,0.09999999999999999,0.16666666666666666,0.05,0.05,0.4666666666666666,0.6,0.525,0.25,0.21666666666666665,0.25,0.325,0.07500000000000001,0.1111111111111111,0.3333333333333333,18.0,17.0,0.06666666666666667,0.06666666666666667,0.05,0.0,0.20651874874653545,0.23353455999113482,,,0.46153846153846156,0.4642857142857143,0.15384615384615385,0.6190476190476191
34,F1,2005-06-11,,Paris SG,Monaco,0.0,0.0,0.0,0.0,D,D,0.5,0.65,0.1,0.15,0.1025,0.1575,0.21000000000000002,0.3333333333333333,0.3333333333333333,3,3,0.10000000000000002,0.06666666666666667,0.10000000000000002,0.06666666666666667,0.5,0.55,0.48333333333333334,0.5166666666666667,0.25,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.6666666666666666,0.6666666666666666,6.0,5.0,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.12651710093816906,0.23592211580125558,0.6666666666666666,0.6666666666666666,0.4000000000000001,0.5,0.5000000000000001,0.4137931034482758
35,F1,2005-06-11,,Sochaux,Lens,0.1,0.1,0.1,0.0,D,H,0.3,0.55,0.15,0.2,0.1275,0.15,0.1625,0.3333333333333333,0.3333333333333333,3,2,0.0,0.10000000000000002,0.2,0.05,0.43333333333333335,0.5166666666666667,0.775,0.47500000000000003,0.2333333333333333,0.2833333333333333,0.35,0.15000000000000002,0.1111111111111111,1.0,19.0,6.0,0.0,0.0,0.1,0.05,0.2436333478168814,0.16279218975476242,,,0.0,0.5384615384615384,0.5714285714285715,0.4516129032258064
36,F1,2005-06-11,,Troyes,Rennes,0.2,0.1,0.1,0.1,H,D,0.85,0.6,0.35,0.25,0.13,0.15,0.16,1.0,0.0,3,2,0.06666666666666667,0.03333333333333333,0.1,0.15,0.45,0.5333333333333333,0.4,0.5,0.20000000000000004,0.15000000000000002,0.15000000000000002,0.25,0.5555555555555555,0.5,8.0,15.0,0.0,0.03333333333333333,0.05,0.0,0.259796222592437,0.13922670260941486,,,0.33333333333333326,0.44444444444444453,0.6666666666666666,0.37500000000000006
